State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Common Pollutant,Pct Good Days,Pct Moderate Days,Pct Unhealthy for Sensitive Groups Days,Pct Unhealthy Days,Pct Very Unhealthy Days,Pct Hazardous Days
Puerto Rico,San Juan,2012,289,279,10,0,0,0,0,70,30,18,231,0,0,0,58,0,CO,0.9653979238754326,0.03460207612456748,0.0,0.0,0.0,0.0
Rhode Island,Kent,2012,363,310,46,7,0,0,0,140,58,35,0,0,210,0,153,0,Ozone,0.8539944903581267,0.12672176308539945,0.01928374655647383,0.0,0.0,0.0
Rhode Island,Providence,2012,366,253,100,12,1,0,0,166,69,43,0,3,210,2,151,0,Ozone,0.6912568306010929,0.273224043715847,0.03278688524590164,0.00273224043715847,0.0,0.0
Rhode Island,Washington,2012,299,247,44,6,2,0,0,179,61,39,0,0,232,0,67,0,Ozone,0.8260869565217391,0.14715719063545152,0.020066889632107024,0.006688963210702341,0.0,0.0
South Carolina,Abbeville,2012,211,175,35,1,0,0,0,150,58,41,0,0,211,0,0,0,Ozone,0.8293838862559242,0.16587677725118483,0.004739336492890996,0.0,0.0,0.0
South Carolina,Aiken,2012,226,215,11,0,0,0,0,93,47,36,0,0,226,0,0,0,Ozone,0.9513274336283186,0.048672566371681415,0.0,0.0,0.0,0.0
South Carolina,Anderson,2012,186,154,27,4,1,0,0,161,61,41,0,0,186,0,0,0,Ozone,0.8279569892473119,0.14516129032258066,0.021505376344086023,0.005376344086021506,0.0,0.0
South Carolina,Berkeley,2012,205,186,19,0,0,0,0,80,50,35,0,0,205,0,0,0,Ozone,0.9073170731707317,0.09268292682926829,0.0,0.0,0.0,0.0
South Carolina,Charleston,2012,366,248,117,1,0,0,0,134,62,43,0,8,64,0,293,1,PM2.5,0.6775956284153005,0.319672131147541,0.00273224043715847,0.0,0.0,0.0
South Carolina,Cherokee,2012,195,127,62,6,0,0,0,122,80,47,0,0,195,0,0,0,Ozone,0.6512820512820513,0.31794871794871793,0.03076923076923077,0.0,0.0,0.0
South Carolina,Chesterfield,2012,261,224,35,1,1,0,0,151,53,39,0,0,175,0,85,1,Ozone,0.8582375478927203,0.13409961685823754,0.0038314176245210726,0.0038314176245210726,0.0,0.0
South Carolina,Colleton,2012,325,268,57,0,0,0,0,72,54,39,0,0,155,0,170,0,PM2.5,0.8246153846153846,0.1753846153846154,0.0,0.0,0.0,0.0
South Carolina,Darlington,2012,242,209,30,3,0,0,0,147,54,39,0,0,242,0,0,0,Ozone,0.8636363636363636,0.12396694214876033,0.012396694214876033,0.0,0.0,0.0
South Carolina,Edgefield,2012,332,267,65,0,0,0,0,80,56,39,0,0,85,0,247,0,PM2.5,0.8042168674698795,0.19578313253012047,0.0,0.0,0.0,0.0
South Carolina,Florence,2012,110,85,25,0,0,0,0,78,56,37,0,0,0,0,110,0,PM2.5,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0
South Carolina,Georgetown,2012,343,343,0,0,0,0,0,47,31,17,0,0,0,0,0,343,PM10,1.0,0.0,0.0,0.0,0.0,0.0
South Carolina,Greenville,2012,366,246,119,1,0,0,0,112,66,44,4,20,164,0,152,26,Ozone,0.6721311475409836,0.3251366120218579,0.00273224043715847,0.0,0.0,0.0
South Carolina,Lexington,2012,366,258,108,0,0,0,0,96,60,41,0,0,0,10,321,35,PM2.5,0.7049180327868853,0.29508196721311475,0.0,0.0,0.0,0.0
South Carolina,Oconee,2012,284,255,29,0,0,0,0,97,51,33,0,0,176,108,0,0,Ozone,0.897887323943662,0.10211267605633803,0.0,0.0,0.0,0.0
South Carolina,Pickens,2012,244,190,54,0,0,0,0,100,64,44,0,0,244,0,0,0,Ozone,0.7786885245901639,0.22131147540983606,0.0,0.0,0.0,0.0
South Carolina,Richland,2012,366,261,102,3,0,0,0,119,64,43,0,13,197,1,146,9,Ozone,0.7131147540983607,0.2786885245901639,0.00819672131147541,0.0,0.0,0.0
South Carolina,Spartanburg,2012,359,244,115,0,0,0,0,93,63,45,0,0,116,0,243,0,PM2.5,0.6796657381615598,0.3203342618384401,0.0,0.0,0.0,0.0
South Carolina,York,2012,337,293,41,3,0,0,0,143,61,35,0,0,240,97,0,0,Ozone,0.8694362017804155,0.12166172106824925,0.008902077151335312,0.0,0.0,0.0
South Dakota,Brookings,2012,366,284,81,1,0,0,0,112,64,38,0,0,279,0,51,36,Ozone,0.7759562841530054,0.22131147540983606,0.00273224043715847,0.0,0.0,0.0
South Dakota,Brown,2012,123,104,19,0,0,0,0,77,53,28,0,0,0,0,109,14,PM2.5,0.8455284552845529,0.15447154471544716,0.0,0.0,0.0,0.0
South Dakota,Codington,2012,357,240,117,0,0,0,0,91,61,42,0,0,0,0,309,48,PM2.5,0.6722689075630253,0.3277310924369748,0.0,0.0,0.0,0.0
South Dakota,Custer,2012,364,276,85,3,0,0,0,112,67,43,0,0,343,0,21,0,Ozone,0.7582417582417582,0.23351648351648352,0.008241758241758242,0.0,0.0,0.0
South Dakota,Jackson,2012,366,330,36,0,0,0,0,93,50,36,0,0,340,0,24,2,Ozone,0.9016393442622951,0.09836065573770492,0.0,0.0,0.0,0.0
South Dakota,Meade,2012,366,307,58,1,0,0,0,105,58,41,0,0,365,0,0,1,Ozone,0.8387978142076503,0.15846994535519127,0.00273224043715847,0.0,0.0,0.0
South Dakota,Minnehaha,2012,366,243,115,7,1,0,0,170,80,44,0,17,260,0,84,5,Ozone,0.6639344262295082,0.31420765027322406,0.01912568306010929,0.00273224043715847,0.0,0.0
South Dakota,Pennington,2012,366,296,70,0,0,0,0,79,57,32,0,61,0,0,118,187,PM10,0.8087431693989071,0.1912568306010929,0.0,0.0,0.0,0.0
South Dakota,Union,2012,366,214,149,3,0,0,0,111,71,46,0,16,174,0,157,19,Ozone,0.5846994535519126,0.40710382513661203,0.00819672131147541,0.0,0.0,0.0
Tennessee,Anderson,2012,194,136,54,3,1,0,0,161,74,44,0,0,194,0,0,0,Ozone,0.7010309278350515,0.27835051546391754,0.015463917525773196,0.005154639175257732,0.0,0.0
Tennessee,Blount,2012,366,258,101,7,0,0,0,126,77,44,0,0,359,0,7,0,Ozone,0.7049180327868853,0.27595628415300544,0.01912568306010929,0.0,0.0,0.0
Tennessee,Bradley,2012,238,238,0,0,0,0,0,35,23,12,0,184,0,0,0,54,NO2,1.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Claiborne,2012,353,314,37,2,0,0,0,129,51,37,0,0,353,0,0,0,Ozone,0.8895184135977338,0.1048158640226629,0.0056657223796034,0.0,0.0,0.0
Tennessee,Davidson,2012,366,218,130,16,2,0,0,169,80,46,0,8,128,0,230,0,PM2.5,0.5956284153005464,0.3551912568306011,0.04371584699453552,0.00546448087431694,0.0,0.0
Tennessee,DeKalb,2012,313,269,39,4,1,0,0,172,58,39,0,0,313,0,0,0,Ozone,0.8594249201277955,0.12460063897763578,0.012779552715654952,0.003194888178913738,0.0,0.0
Tennessee,Hamilton,2012,285,166,109,8,2,0,0,161,80,48,0,0,210,0,75,0,Ozone,0.5824561403508772,0.3824561403508772,0.028070175438596492,0.007017543859649123,0.0,0.0
Tennessee,Jefferson,2012,245,152,84,6,2,1,0,206,80,46,0,0,245,0,0,0,Ozone,0.6204081632653061,0.34285714285714286,0.024489795918367346,0.00816326530612245,0.004081632653061225,0.0
Tennessee,Knox,2012,265,172,76,14,2,1,0,217,84,45,0,0,228,0,37,0,Ozone,0.6490566037735849,0.28679245283018867,0.052830188679245285,0.007547169811320755,0.0037735849056603774,0.0
Tennessee,Lawrence,2012,59,44,15,0,0,0,0,65,55,36,0,0,0,0,59,0,PM2.5,0.7457627118644068,0.2542372881355932,0.0,0.0,0.0,0.0
Tennessee,Loudon,2012,243,171,59,11,2,0,0,177,84,44,0,0,243,0,0,0,Ozone,0.7037037037037037,0.24279835390946503,0.04526748971193416,0.00823045267489712,0.0,0.0
Tennessee,McMinn,2012,225,225,0,0,0,0,0,44,29,14,0,195,0,0,0,30,NO2,1.0,0.0,0.0,0.0,0.0,0.0
Tennessee,Meigs,2012,244,166,69,9,0,0,0,140,74,45,0,0,244,0,0,0,Ozone,0.680327868852459,0.2827868852459016,0.036885245901639344,0.0,0.0,0.0
Tennessee,Montgomery,2012,366,317,49,0,0,0,0,80,60,10,0,0,0,311,53,2,SO2,0.8661202185792349,0.13387978142076504,0.0,0.0,0.0,0.0
Tennessee,Roane,2012,366,142,224,0,0,0,0,88,66,53,0,0,0,0,365,1,PM2.5,0.3879781420765027,0.6120218579234973,0.0,0.0,0.0,0.0
Tennessee,Rutherford,2012,243,183,56,4,0,0,0,105,84,43,0,0,243,0,0,0,Ozone,0.7530864197530864,0.23045267489711935,0.01646090534979424,0.0,0.0,0.0
Tennessee,Sevier,2012,366,239,122,3,2,0,0,154,80,46,0,0,365,1,0,0,Ozone,0.6530054644808743,0.3333333333333333,0.00819672131147541,0.00546448087431694,0.0,0.0
Tennessee,Shelby,2012,366,206,130,24,5,1,0,220,90,48,0,0,197,0,169,0,Ozone,0.5628415300546448,0.3551912568306011,0.06557377049180328,0.01366120218579235,0.00273224043715847,0.0
Tennessee,Sullivan,2012,366,209,102,51,4,0,0,190,107,47,2,61,175,128,0,0,Ozone,0.5710382513661202,0.2786885245901639,0.13934426229508196,0.01092896174863388,0.0,0.0
Tennessee,Sumner,2012,245,143,73,27,2,0,0,179,108,48,0,0,245,0,0,0,Ozone,0.5836734693877551,0.2979591836734694,0.11020408163265306,0.00816326530612245,0.0,0.0
Tennessee,Union,2012,366,355,11,0,0,0,0,71,37,21,0,0,0,0,0,366,PM10,0.9699453551912568,0.030054644808743168,0.0,0.0,0.0,0.0
Tennessee,Williamson,2012,244,185,52,7,0,0,0,136,74,44,0,0,244,0,0,0,Ozone,0.7581967213114754,0.21311475409836064,0.028688524590163935,0.0,0.0,0.0
Tennessee,Wilson,2012,238,166,56,14,2,0,0,187,90,44,0,0,238,0,0,0,Ozone,0.6974789915966386,0.23529411764705882,0.058823529411764705,0.008403361344537815,0.0,0.0
Texas,Bell,2012,363,290,64,8,1,0,0,154,71,40,0,0,363,0,0,0,Ozone,0.7988980716253443,0.1763085399449036,0.02203856749311295,0.0027548209366391185,0.0,0.0
Texas,Bexar,2012,366,222,128,12,4,0,0,161,80,47,0,1,215,0,150,0,Ozone,0.6065573770491803,0.34972677595628415,0.03278688524590164,0.01092896174863388,0.0,0.0
Texas,Bowie,2012,59,37,22,0,0,0,0,77,60,45,0,0,0,0,59,0,PM2.5,0.6271186440677966,0.3728813559322034,0.0,0.0,0.0,0.0
Texas,Brazoria,2012,366,283,62,16,4,1,0,233,84,34,0,3,363,0,0,0,Ozone,0.773224043715847,0.16939890710382513,0.04371584699453552,0.01092896174863388,0.00273224043715847,0.0
Texas,Brewster,2012,365,273,92,0,0,0,0,97,71,44,0,0,333,0,32,0,Ozone,0.7479452054794521,0.25205479452054796,0.0,0.0,0.0,0.0
Texas,Cameron,2012,366,263,103,0,0,0,0,85,61,43,0,0,140,0,217,9,PM2.5,0.7185792349726776,0.2814207650273224,0.0,0.0,0.0,0.0
Texas,Collin,2012,358,256,72,27,3,0,0,159,93,42,0,0,358,0,0,0,Ozone,0.7150837988826816,0.2011173184357542,0.07541899441340782,0.008379888268156424,0.0,0.0
Texas,Culberson,2012,118,116,1,1,0,0,0,136,32,20,0,0,0,0,118,0,PM2.5,0.9830508474576272,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0
Texas,Dallas,2012,366,173,166,21,6,0,0,197,91,52,0,15,165,0,185,1,PM2.5,0.4726775956284153,0.453551912568306,0.05737704918032787,0.01639344262295082,0.0,0.0
Texas,Denton,2012,366,231,103,29,3,0,0,174,93,44,0,8,277,0,81,0,Ozone,0.6311475409836066,0.2814207650273224,0.07923497267759563,0.00819672131147541,0.0,0.0
Texas,Ector,2012,366,307,59,0,0,0,0,79,54,37,0,0,0,0,366,0,PM2.5,0.8387978142076503,0.16120218579234974,0.0,0.0,0.0,0.0
Texas,El Paso,2012,366,113,229,19,2,1,0,643,92,58,0,21,154,0,173,18,PM2.5,0.3087431693989071,0.6256830601092896,0.05191256830601093,0.00546448087431694,0.00273224043715847,0.0
Texas,Ellis,2012,366,247,108,9,1,1,0,201,74,44,0,6,208,1,151,0,Ozone,0.674863387978142,0.29508196721311475,0.02459016393442623,0.00273224043715847,0.00273224043715847,0.0
Texas,Fayette,2012,365,321,44,0,0,0,0,74,52,29,0,0,0,0,365,0,PM2.5,0.8794520547945206,0.12054794520547946,0.0,0.0,0.0,0.0
Texas,Galveston,2012,366,282,76,8,0,0,0,150,67,39,0,0,233,1,128,4,Ozone,0.7704918032786885,0.20765027322404372,0.02185792349726776,0.0,0.0,0.0
Texas,Gregg,2012,363,291,67,5,0,0,0,143,67,37,0,5,345,13,0,0,Ozone,0.8016528925619835,0.18457300275482094,0.013774104683195593,0.0,0.0,0.0
Texas,Harris,2012,366,138,193,27,6,2,0,217,97,54,0,17,111,0,225,13,PM2.5,0.3770491803278688,0.5273224043715847,0.07377049180327869,0.01639344262295082,0.00546448087431694,0.0
Texas,Harrison,2012,366,237,122,7,0,0,0,133,67,44,0,0,197,0,169,0,Ozone,0.6475409836065574,0.3333333333333333,0.01912568306010929,0.0,0.0,0.0
Texas,Hidalgo,2012,366,258,108,0,0,0,0,84,63,42,0,0,128,0,237,1,PM2.5,0.7049180327868853,0.29508196721311475,0.0,0.0,0.0,0.0
Texas,Hood,2012,348,278,54,16,0,0,0,140,71,39,0,0,348,0,0,0,Ozone,0.7988505747126436,0.15517241379310345,0.04597701149425287,0.0,0.0,0.0
Texas,Hunt,2012,366,302,57,6,1,0,0,174,71,38,0,7,359,0,0,0,Ozone,0.825136612021858,0.1557377049180328,0.01639344262295082,0.00273224043715847,0.0,0.0
Texas,Jefferson,2012,366,230,115,18,2,1,0,207,87,46,0,0,202,18,146,0,Ozone,0.6284153005464481,0.31420765027322406,0.04918032786885246,0.00546448087431694,0.00273224043715847,0.0
Texas,Johnson,2012,353,283,55,14,0,1,0,203,77,38,0,0,353,0,0,0,Ozone,0.8016997167138811,0.1558073654390935,0.039660056657223795,0.0,0.0028328611898017,0.0
Texas,Kaufman,2012,360,245,110,4,1,0,0,151,73,44,0,0,234,0,126,0,Ozone,0.6805555555555556,0.3055555555555556,0.011111111111111112,0.002777777777777778,0.0,0.0
Texas,Kleberg,2012,328,262,66,0,0,0,0,88,59,35,0,0,0,0,328,0,PM2.5,0.7987804878048781,0.20121951219512196,0.0,0.0,0.0,0.0
Texas,Lubbock,2012,278,231,45,2,0,0,0,113,54,35,0,0,0,0,278,0,PM2.5,0.8309352517985612,0.1618705035971223,0.007194244604316547,0.0,0.0,0.0
Texas,Maverick,2012,266,214,52,0,0,0,0,84,58,33,0,0,0,0,266,0,PM2.5,0.8045112781954887,0.19548872180451127,0.0,0.0,0.0,0.0
Texas,McLennan,2012,365,287,74,3,1,0,0,154,67,39,0,11,274,1,79,0,Ozone,0.7863013698630137,0.20273972602739726,0.00821917808219178,0.0027397260273972603,0.0,0.0
Texas,Montgomery,2012,365,266,87,12,0,0,0,150,64,42,0,3,203,0,159,0,Ozone,0.7287671232876712,0.23835616438356164,0.03287671232876712,0.0,0.0,0.0
Texas,Navarro,2012,366,271,92,2,1,0,0,159,71,42,0,0,246,6,114,0,Ozone,0.7404371584699454,0.25136612021857924,0.00546448087431694,0.00273224043715847,0.0,0.0
Texas,Nueces,2012,366,259,101,6,0,0,0,147,67,42,0,0,206,3,157,0,Ozone,0.7076502732240437,0.27595628415300544,0.01639344262295082,0.0,0.0,0.0
Texas,Orange,2012,366,290,71,5,0,0,0,147,62,39,0,1,244,0,121,0,Ozone,0.7923497267759563,0.19398907103825136,0.01366120218579235,0.0,0.0,0.0
Texas,Parker,2012,363,287,67,7,2,0,0,166,74,40,0,1,362,0,0,0,Ozone,0.790633608815427,0.18457300275482094,0.01928374655647383,0.005509641873278237,0.0,0.0
Texas,Polk,2012,281,246,34,1,0,0,0,119,51,37,0,0,281,0,0,0,Ozone,0.8754448398576512,0.12099644128113879,0.0035587188612099642,0.0,0.0,0.0
Texas,Potter,2012,362,341,21,0,0,0,0,70,45,27,0,0,0,0,362,0,PM2.5,0.9419889502762431,0.058011049723756904,0.0,0.0,0.0,0.0
Texas,Randall,2012,349,226,110,13,0,0,0,136,84,45,0,0,349,0,0,0,Ozone,0.6475644699140402,0.3151862464183381,0.03724928366762178,0.0,0.0,0.0
Texas,Rockwall,2012,365,289,64,10,1,1,0,204,74,39,0,0,365,0,0,0,Ozone,0.7917808219178082,0.17534246575342466,0.0273972602739726,0.0027397260273972603,0.0027397260273972603,0.0
Texas,Smith,2012,365,286,72,7,0,0,0,147,71,40,0,2,363,0,0,0,Ozone,0.7835616438356164,0.19726027397260273,0.019178082191780823,0.0,0.0,0.0
Texas,Tarrant,2012,366,186,137,35,6,2,0,205,105,50,0,19,203,0,143,1,Ozone,0.5081967213114754,0.3743169398907104,0.09562841530054644,0.01639344262295082,0.00546448087431694,0.0
Texas,Travis,2012,366,249,109,6,2,0,0,172,75,44,0,3,235,0,128,0,Ozone,0.680327868852459,0.2978142076502732,0.01639344262295082,0.00546448087431694,0.0,0.0
Texas,Victoria,2012,348,319,29,0,0,0,0,100,49,31,0,0,348,0,0,0,Ozone,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0
Texas,Webb,2012,346,242,103,1,0,0,0,103,62,42,0,0,50,0,290,6,PM2.5,0.6994219653179191,0.2976878612716763,0.002890173410404624,0.0,0.0,0.0
Texas,Wichita,2012,335,317,18,0,0,0,0,72,46,28,0,0,0,0,335,0,PM2.5,0.9462686567164179,0.05373134328358209,0.0,0.0,0.0,0.0
